전공,졸업당시나이,알바 여부,월 소득,직장_만족도,직장_전공일치정도,직장_요구자격증여부,합격경험,복수전공여부,복수전공명,부전공여부,부전공명,군복무경험,휴학학기수,졸업유예경험,대학원경험,재학중재직경험,어학연수경험,토익점수,취업목표유무,자격증여부,자격증_1,자격증_2,자격증_3,구직활동경험,공모전수상,대외활동,면접훈련,중요도_근로소득,중요도_흥미,중요도_전공관련성,중요도_개인발전가능성,중요도_직업자체전망,중요도_직장안정성,중요도_근무환경,중요도_복리후생,중요도_회사규모,중요도_출퇴근거리,중요도_사회적평판,하루평균수면시간,흡연여부,음주선호도,삶의 만족도,부모님자산규모,학교소재,졸업 평점 유형,졸업 평점,현재 건강상태
가족/사회/복지,22,2,170,3,5,1,,2,,2,,1,,2,2,1,2,,2,1,1010300,4061006,4062704,2,,,,5,5,5,3,3,3,4,4,3,5,1,8,2,3,5,1,4,3,4.5,3
가족/사회/복지,22,,,,,,2,2,,2,,1,,2,2,1,2,,2,1,1010901,2063200,,1,2,1,1,4,3,3,3,3,4,4,4,3,5,3,6,2,1,5,3,4,1,2.8,4
가족/사회/복지,63,,,,,,,2,,2,,1,,2,2,2,2,,2,1,1010901,1010300,,1,2,1,1,3,4,4,4,4,4,4,3,3,4,3,7,2,4,6,3,4,3,3.6,4
가족/사회/복지,23,,,,,,,2,,2,,2,4,2,1,1,2,,2,1,1010901,,,1,2,2,2,4,3,1,3,3,3,4,4,3,5,3,6,2,2,7,1,4,3,2.5,4
가족/사회/복지,45,2,220,4,5,1,,2,,2,,1,,2,2,2,2,,1,1,1010901,1012700,4032200,1,1,2,1,4,4,4,4,5,5,4,4,4,4,4,6,2,3,7,1,4,3,4.3,4
가족/사회/복지,23,2,160,2,2,1,,2,,2,,1,,2,2,2,2,,1,1,1000400,1010901,4038604,2,,,,4,5,2,4,4,4,4,4,3,4,3,4,2,3,3,1,4,3,4.3,2
가족/사회/복지,43,,,,,,,2,,2,,1,,2,1,2,2,,1,1,1010901,1010300,4046000,2,,,,5,5,3,4,4,5,4,4,3,4,4,5,2,1,4,3,4,3,4.2,2
가족/사회/복지,21,2,180,3,5,1,,2,,2,,1,,2,2,2,2,,2,1,1010300,1010901,2014400,1,1,2,2,4,5,4,4,3,3,3,4,5,2,3,6,2,3,7,3,4,3,3.5,4
가족/사회/복지,22,2,85,4,4,2,,2,,2,,1,,2,2,2,2,,2,1,1010901,,,2,,,,4,3,5,4,5,5,5,5,3,2,3,8,2,3,5,1,4,3,4,4
가족/사회/복지,21,2,170,3,4,1,,2,,2,,1,,2,2,2,2,,2,1,1010900,,,2,,,,5,5,5,5,5,4,4,4,5,5,4,7,2,3,5,1,4,3,3.3,4
가족/사회/복지,22,,,,,,,2,,2,,7,,2,2,1,2,,1,1,1010901,1010300,4171301,2,,,,4,5,4,4,5,4,3,3,4,4,4,8,1,4,3,3,5,3,3.2,2
가족/사회/복지,63,,,,,,,2,,2,,1,,2,2,2,2,,2,1,1010901,1010300,,2,,,,4,5,4,5,4,4,4,5,3,4,5,7,2,1,7,1,5,3,3.5,3
가족/사회/복지,57,2,100,3,3,1,,2,,2,,1,,2,2,2,2,,2,1,1010901,1012700,,2,,,,4,4,5,4,4,5,4,4,4,4,3,8,2,2,5,1,5,3,4,4
가족/사회/복지,60,2,230,3,2,1,,2,,2,,2,,2,2,2,2,,2,1,2094300,1010901,,2,,,,4,4,4,5,5,4,4,4,3,4,3,7,2,4,6,3,5,3,4,4
가족/사회/복지,22,2,160,3,5,1,,2,,2,,1,,2,1,2,1,,1,1,1010901,1010300,,2,,,,5,4,3,5,4,4,4,4,4,4,4,6,2,1,5,3,5,3,3.6,5
가족/사회/복지,49,2,300,3,1,2,,2,,2,,1,,2,2,2,2,,1,1,1010901,1016800,4046000,1,2,1,1,4,4,4,4,4,4,4,4,3,4,4,5,2,3,7,3,5,3,4,4
가족/사회/복지,48,2,250,3,5,1,,1,사회복지학과,2,,1,,2,2,2,2,,2,1,1019300,1010300,4035901,2,,,,4,5,4,4,4,4,4,4,4,4,4,6,2,1,6,3,5,3,4.1,4
가족/사회/복지,41,2,208,4,4,1,,2,,2,,1,,2,2,2,2,,2,1,4050000,1010901,,2,,,,4,5,5,4,5,5,4,5,3,5,4,7,2,3,6,3,5,2,4,4
비서,26,2,220,2,4,2,,2,,2,,1,6,2,1,2,2,895,1,2,,,,2,,,,4,5,4,5,5,5,5,5,5,2,5,7,2,2,6,1,1,3,4,4
비서,23,2,230,3,3,2,,2,,2,,1,,2,2,1,2,,2,2,,,,2,,,,5,5,3,4,4,4,4,4,2,4,4,7,2,3,5,1,1,3,4,4
비서,23,2,1000,5,1,2,,2,,2,,2,,2,2,2,2,,2,1,3003500,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,7,1,4,7,3,2,1,3,5
비서,22,2,150,4,4,1,,2,,2,,1,,2,2,2,1,615,2,1,2114500,4146100,,1,2,1,1,4,5,4,5,5,4,4,4,4,4,4,7,2,5,6,1,2,3,3.9,3
언론/방송,22,,,,,,,2,,2,,1,,2,1,2,2,,1,2,,,,2,,,,4,4,3,4,4,4,4,4,4,3,4,8,2,2,3,1,1,3,4.2,4
언론/방송,23,2,157,3,2,2,,2,,2,,1,,2,2,1,2,,2,2,,,,2,,,,5,3,3,3,2,4,4,5,3,5,3,6,2,3,4,1,2,3,3.8,5
언론/방송,24,1,150,2,1,2,,2,,2,,2,6,2,2,1,2,,1,1,3007600,,,2,,,,4,5,4,4,4,5,4,4,3,4,3,1,1,3,3,1,5,2,4,2
행정,22,,,,,,1,2,,2,,1,,2,2,2,2,,2,1,2114500,,,1,2,1,2,4,4,5,4,5,5,5,5,3,3,3,8,2,4,5,1,2,3,3.5,4
행정,27,2,230,4,2,2,,2,,2,,8,,2,2,2,2,,2,1,2048400,,,2,,,,4,5,4,4,4,4,5,4,4,5,4,6,1,4,6,3,2,3,3,4
행정,27,2,260,5,3,2,,2,,2,,8,,2,2,2,2,,2,1,4149200,3001400,,2,,,,4,5,5,5,5,5,4,5,2,3,5,7,2,3,7,4,2,3,3.6,5
행정,54,2,260,4,4,1,,2,,2,,1,,2,1,2,2,,2,2,,,,2,,,,4,4,4,3,3,4,3,4,2,4,3,6,2,3,5,3,2,1,3.5,2
행정,22,2,230,4,2,2,,2,,2,,8,,2,1,2,2,,1,2,,,,2,,,,4,5,3,3,4,5,4,5,4,4,4,7,2,3,6,4,3,3,4.2,4
행정,25,,,,,,,2,,2,,3,6,2,2,1,2,,2,1,3001500,4038604,4039503,1,1,2,1,4,3,4,4,4,4,4,4,3,1,3,10,2,3,4,1,3,3,3,2
행정,64,2,250,4,2,2,,2,,2,,2,4,2,2,2,2,,2,1,1010901,,,2,,,,4,4,4,5,5,5,4,4,2,2,4,6,2,4,6,3,4,3,3,4
행정,44,2,250,3,1,1,,2,,2,,1,,2,1,2,2,,2,1,4167000,1010901,,2,,,,5,4,4,4,4,5,5,5,4,5,5,8,2,1,6,1,4,3,4.3,4
행정,26,2,200,4,4,1,,2,,2,,2,,2,2,1,2,500,2,1,1013600,3001500,4038604,2,,,,4,5,5,4,5,4,4,5,5,4,4,7,2,4,5,1,4,3,3.9,5
행정,24,,,,,,,2,,2,,2,4,2,2,2,2,,1,1,1014300,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,6,2,3,6,3,4,3,4,4
행정,26,,,,,,,2,,2,,2,,2,2,1,2,,2,1,2024400,,,2,,,,3,4,3,4,3,4,4,4,3,3,3,7,1,4,4,1,5,3,2.9,3
행정,25,,,,,,,2,,2,,2,4,2,2,1,2,,2,2,,,,2,,,,3,3,3,4,3,3,3,3,3,3,3,6,1,3,5,1,5,3,3,3
사회/자연교육,45,2,200,3,2,1,,2,,2,,1,,2,2,2,2,,2,1,1000400,1010901,1012700,2,,,,5,4,4,4,4,5,5,4,3,4,4,7,2,1,5,1,5,3,4,4
사회/자연교육,43,2,-1,4,1,2,,2,,2,,1,,2,2,1,2,,1,1,1010300,4047502,4024902,2,,,,5,5,5,5,5,5,5,5,5,5,5,8,2,1,6,1,5,3,4,4
사회/자연교육,48,2,150,3,4,2,,2,,2,,1,,2,2,1,2,,1,1,1010300,1010900,2014400,1,2,2,2,4,4,4,4,4,4,4,4,4,4,4,7,2,1,6,3,5,3,4.3,5
사회/자연교육,49,,,,,,,1,사회복지·보육계열,2,,1,,2,2,2,2,,1,1,1010300,1010901,,2,,,,4,4,4,4,4,4,5,3,3,3,5,5,2,4,5,1,5,3,3.9,3
사회/자연교육,49,1,153,3,2,2,,2,,2,,1,,2,2,2,2,,1,1,1010901,1010300,,2,,,,5,4,4,4,4,4,4,4,4,4,4,7,2,1,6,3,5,2,4.2,4
사회/자연교육,48,2,220,2,1,2,,2,,2,,1,,2,2,2,2,,2,1,1010901,1016800,1010300,2,,,,4,4,4,4,4,4,4,4,4,4,5,5,2,2,6,1,5,1,3,5
사회/자연교육,58,2,150,4,4,2,,2,,2,,1,,2,2,2,2,,2,1,1010901,1010300,4147700,2,,,,4,4,4,4,4,4,4,3,3,4,3,7,2,1,4,3,5,2,3.5,2
유아교육,24,2,210,4,5,1,,2,,2,,1,,2,2,2,1,,1,1,1010300,1014800,,2,,,,5,5,5,5,5,5,5,5,5,5,5,8,2,3,5,1,1,3,4,4
유아교육,23,,,,,,,2,,2,,1,,2,2,1,2,,1,1,1014800,,,1,2,2,1,5,5,3,4,5,5,4,5,3,4,4,8,2,4,6,1,1,1,3.4,4
유아교육,22,1,40,1,1,2,,1,아동미술디자인계열,2,,1,,2,2,1,1,,1,1,4061703,1010300,,1,1,1,1,4,4,4,4,4,4,5,4,2,4,3,8,2,1,5,1,1,3,3.9,2
유아교육,22,,,,,,1,2,,2,,1,,2,2,1,2,,2,2,,,,2,,,,5,4,1,2,4,4,4,3,1,5,3,7,1,4,7,1,2,1,3,2
유아교육,22,,,,,,,2,,2,,1,,2,2,2,2,,1,2,,,,1,2,2,1,4,5,5,5,4,5,4,5,4,5,4,6,2,1,7,1,2,3,4.1,5
유아교육,23,2,170,3,4,1,,2,,2,,1,,2,2,2,2,,1,1,1010300,,,2,,,,4,4,4,3,3,4,4,4,2,3,3,7,2,3,4,1,2,1,3.6,5
유아교육,25,2,140,2,4,2,,2,,2,,2,4,2,2,1,2,,2,1,1014800,1010300,2060200,1,2,2,1,5,4,5,4,5,4,4,5,5,4,4,7,2,4,2,1,2,3,2.9,2
유아교육,25,2,230,4,5,1,,2,,2,,1,2,2,2,1,2,,2,1,4065103,,,2,,,,5,5,4,3,3,3,4,3,3,4,3,7,2,4,5,1,2,3,3.5,4
유아교육,24,2,300,4,3,2,,2,,2,,1,,2,2,1,2,650,1,2,,,,1,2,2,2,5,5,2,5,5,5,5,5,3,3,4,5,2,5,6,1,2,3,3.3,2
유아교육,22,2,203,5,5,1,,2,,2,,1,,2,2,2,2,,1,1,1010300,,,2,,,,3,4,4,3,4,4,4,4,4,4,4,8,2,2,7,1,2,3,3.8,5
유아교육,22,2,156,4,5,1,,2,,2,,1,,2,2,1,2,,2,1,1010300,,,2,,,,5,5,5,4,4,4,4,4,4,4,4,5,2,1,6,3,3,3,3,4
유아교육,22,2,195,2,2,1,,2,,2,,1,,2,2,2,2,,1,1,1010300,1014800,4122600,2,,,,5,3,3,4,3,5,5,3,3,4,5,5,2,2,7,1,4,3,3,3
유아교육,23,2,190,3,5,1,,2,,2,,1,,2,2,1,2,,1,1,1014800,,,2,,,,4,5,4,4,4,4,4,4,3,3,3,7,2,1,6,1,4,3,3.8,5
유아교육,23,,,,,,0,2,,2,,1,,2,2,1,2,500,1,1,1010300,1014800,,2,,,,4,5,5,4,4,5,5,4,4,4,4,7,2,3,5,3,4,3,4,2
유아교육,22,2,150,4,5,1,,2,,2,,1,,2,2,1,2,,2,1,4082202,1010901,4077200,2,,,,5,4,5,5,5,4,4,3,4,5,4,7,2,3,5,1,4,3,4,4
특수교육,23,2,250,5,5,1,,2,,2,,1,,2,2,1,2,,2,1,1010300,4033904,,2,,,,5,5,5,5,5,5,5,5,5,5,5,7,2,4,7,3,2,3,3.5,5
특수교육,23,2,190,4,4,2,,2,,2,,1,,2,2,2,2,,1,2,,,,2,,,,4,5,4,5,4,4,5,4,4,5,4,6,2,2,6,3,2,3,4.1,4
건축/설비,25,2,300,5,4,2,,2,,2,,2,8,2,2,1,2,,2,2,,,,2,,,,4,5,5,4,5,5,4,4,5,4,5,8,1,3,4,4,2,2,3.9,4
건축/설비,25,2,215,4,4,2,,2,,2,,2,6,2,2,1,2,,1,1,2003500,2036900,,1,2,2,2,4,5,4,4,5,5,5,3,1,4,1,7,1,3,6,1,4,3,3.8,5
건축/설비,47,2,410,4,4,1,,2,,2,,2,,2,2,2,2,,2,1,2059200,,,2,,,,5,4,4,4,4,4,4,3,4,4,4,6,2,3,5,3,5,3,3.5,4
건축/설비,59,2,128,4,2,2,,2,,2,,1,,2,2,1,2,,2,1,1010901,,,1,2,2,2,3,5,3,4,4,5,4,4,4,4,5,8,2,1,6,3,5,3,4,4
건축,25,,,,,,,2,,2,,2,4,2,2,1,2,,1,2,,,,1,1,2,2,2,5,1,5,1,1,3,2,1,3,1,8,1,4,7,1,1,3,4,3
건축,28,2,190,3,3,2,,2,,2,,3,8,2,2,1,2,,1,2,,,,1,2,2,1,5,4,3,5,4,5,4,3,2,3,3,7,1,3,4,1,1,3,3.8,3
건축,26,2,180,3,4,1,,2,,2,,1,,2,2,1,2,,2,1,2003300,2036900,,2,,,,5,3,3,4,4,4,3,4,3,3,3,8,2,4,4,1,1,3,3.6,3
건축,32,2,290,5,3,2,,2,,2,,1,,2,2,2,2,,2,1,2053300,,,2,,,,4,4,3,4,4,4,4,4,3,4,3,6,2,2,6,3,2,3,3.8,4
건축,25,2,245,4,4,1,,2,,2,,2,4,2,1,2,2,,2,2,,,,2,,,,5,5,3,5,5,5,5,5,5,5,1,5,1,4,6,1,2,3,3,5
건축,25,,,,,,0,2,,2,,2,7,2,2,2,2,,2,1,4073300,,,2,,,,5,5,3,5,3,5,5,5,1,5,1,8,1,3,5,1,2,3,2.8,4
건축,24,2,180,3,4,1,,2,,2,,2,6,2,2,2,2,,1,2,,,,2,,,,3,5,5,5,5,4,3,4,3,2,4,7,2,3,6,1,4,3,3.8,4
건축,22,2,190,3,1,1,,2,,2,,1,,2,2,1,2,,2,1,2040600,2041000,,1,2,2,2,5,5,5,4,4,5,5,4,4,4,4,7,2,3,5,3,4,3,3.6,5
건축,29,2,200,3,4,1,,2,,2,,2,,2,1,2,2,,2,1,2024400,2081200,,2,,,,4,4,4,4,4,4,4,4,3,4,4,7,1,4,5,1,5,3,3.8,4
조경,24,2,208,4,5,2,,2,,2,,1,2,2,2,1,2,,1,1,4181201,,,2,,,,4,5,5,5,3,4,4,4,4,4,3,6,2,4,5,1,2,1,3.7,4
조경,24,1,26,4,1,2,,2,,2,,1,,2,2,2,2,,2,2,,,,2,,,,3,3,4,4,4,4,4,4,3,4,3,8,2,3,5,1,2,3,3.5,5
조경,25,,,,,,1,2,,2,,2,4,2,2,1,2,,2,2,,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,7,2,3,5,1,2,3,3.5,4
조경,22,1,50,3,2,2,,2,,2,,1,,2,2,1,2,,2,2,,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,7,2,3,5,1,2,3,3,4
조경,25,1,30,3,2,2,,2,,2,,6,,2,2,1,2,,2,2,,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,7,2,3,4,1,3,3,4.1,5
조경,24,,,,,,,2,,2,,2,,2,2,2,2,,1,1,2041800,2059200,2043900,2,,,,4,5,3,5,5,5,4,4,2,3,3,12,2,3,6,1,3,3,3.6,3
조경,24,2,100,3,5,2,,2,,2,,2,4,2,2,2,2,,2,1,2025700,2059200,,2,,,,5,5,5,5,4,4,4,3,3,4,5,6,2,1,7,1,4,1,3,4
건설,23,,,,,,2,2,,2,,2,4,2,2,2,2,,2,1,3003900,,,2,,,,5,5,2,5,5,4,3,4,3,3,3,7,1,4,7,3,2,3,3.6,3
건설,22,2,157,4,1,2,,2,,2,,9,,2,2,2,2,,2,1,2087000,2044200,,2,,,,4,4,4,4,4,4,4,4,4,4,4,7,1,4,6,1,3,3,4.2,5
건설,57,2,250,3,5,1,,2,,2,,2,,2,1,2,2,,1,1,2034600,1004100,,2,,,,5,4,4,5,5,5,4,3,3,3,4,6,1,1,5,3,5,3,4,3
토목,26,2,200,4,2,2,,2,,2,,2,6,2,1,2,2,,2,2,,,,2,,,,4,5,3,5,5,5,5,5,2,4,4,7,2,1,5,1,1,3,4.2,5
토목,26,,,,,,,2,,2,,2,6,2,1,1,2,,2,2,,,,2,,,,5,5,3,4,4,4,4,5,3,5,3,6,2,4,7,1,2,3,3.8,5
토목,27,,,,,,6,2,,2,,2,6,2,2,2,2,,2,2,,,,1,2,2,1,5,4,3,5,5,5,5,3,3,3,3,6,2,3,3,1,2,3,3,4
토목,24,2,180,4,4,2,,2,,2,,2,4,2,1,1,2,,1,2,,,,2,,,,4,5,4,4,4,5,4,4,3,3,4,6,1,3,6,1,2,3,3,4
토목,25,2,240,5,5,1,,2,,2,,2,6,2,2,2,2,,2,2,,,,2,,,,5,5,5,5,3,5,5,5,2,5,3,6,1,4,7,1,2,1,2.9,5
토목,29,2,280,2,2,1,,2,,2,,2,,2,2,2,2,,2,1,2002200,,,2,,,,5,5,5,5,5,5,5,5,5,5,5,7,2,4,3,1,2,3,3,3
토목,25,2,230,3,4,1,,2,,2,,2,6,2,2,2,2,,2,1,2048700,,,1,2,2,1,4,3,3,4,4,4,4,4,3,3,3,8,1,4,5,4,4,3,3.1,4
토목,24,2,400,2,1,2,,2,,2,,2,4,2,2,2,2,,2,1,4111804,4079900,,2,,,,5,3,1,4,5,5,3,5,5,1,3,8,1,1,4,1,4,3,3,3
토목,47,2,200,3,3,2,,2,,2,,5,,2,2,2,2,,2,1,2043900,2086700,,2,,,,4,4,3,3,4,4,4,4,3,4,3,6,1,1,5,1,5,1,3.6,5
토목,52,2,1000,2,4,1,,2,,2,,2,,2,2,1,2,,2,1,2059200,,,2,,,,5,4,3,5,3,3,4,4,4,4,2,6,2,4,3,3,5,3,4,3
지상교통,22,2,150,2,5,1,,2,,2,,1,,2,2,1,2,,2,1,2050200,,,2,,,,5,4,4,5,5,5,4,5,2,3,3,6,1,1,4,3,3,3,4.3,3
지상교통,25,1,90,4,1,2,,2,,2,,2,6,2,2,1,2,560,1,2,,,,1,1,2,1,4,5,5,5,4,5,5,4,3,4,4,7,2,2,6,1,3,3,3.9,4
지상교통,25,2,230,2,1,2,,2,,2,,2,6,2,2,2,2,,2,2,,,,2,,,,5,3,4,4,4,5,4,4,3,3,4,6,1,5,4,3,3,3,2.9,2
지상교통,24,2,250,3,3,1,,2,,2,,2,,2,2,1,2,,2,1,4111804,,,2,,,,3,3,3,3,3,3,3,3,3,3,3,7,1,2,4,5,3,3,3,3
지상교통,24,,,,,,0,2,,2,,2,4,2,2,1,2,,2,1,4008001,4176000,,2,,,,4,5,2,5,5,5,5,5,3,4,3,8,2,3,3,3,4,3,3.2,4
지상교통,24,2,280,2,3,2,,2,,2,,2,4,2,2,1,2,,2,1,4176000,,,2,,,,5,5,5,5,5,5,5,5,5,5,5,7,2,4,4,3,4,3,3.9,5
항공,24,2,210,4,3,2,,2,,2,,2,4,2,2,1,2,,2,2,,,,2,,,,4,4,3,5,4,3,3,3,2,2,2,7,1,1,5,3,2,3,3.4,4
항공,22,1,92,4,1,2,,2,,2,,7,,2,2,2,2,,1,1,2054500,2054800,,1,2,2,2,4,5,5,4,4,4,4,3,3,3,4,6,1,1,4,1,4,3,3.5,4
항공,24,,,,,,,2,,2,,2,4,2,2,1,2,,2,2,,,,2,,,,4,4,3,4,4,4,4,4,2,4,3,6,2,3,6,1,4,3,4.1,4
해양,23,,,,,,,2,,2,,1,,2,2,1,2,,1,2,,,,2,,,,4,3,3,4,4,5,4,4,3,3,4,7,2,4,5,1,3,3,3.8,4
해양,25,,,,,,0,2,,2,,3,,2,2,2,2,855,2,1,2019400,,,2,,,,4,3,3,4,3,2,4,4,2,2,2,7,2,4,4,3,4,3,3.9,4
해양,24,2,310,4,3,2,,2,,2,,2,,2,2,2,2,,2,1,1005900,,,2,,,,5,5,5,5,5,4,4,3,3,2,2,6,1,4,5,3,4,3,3.3,4
해양,28,2,180,3,4,1,,2,,2,,2,1,2,2,2,2,,2,1,2020900,,,1,2,2,2,5,4,5,5,5,5,4,5,2,2,3,7,2,3,6,3,4,3,4,4
해양,26,,,,,,,2,,2,,2,6,2,2,2,2,,2,2,,,,2,,,,5,4,2,4,5,5,4,4,3,3,3,6,2,3,5,2,4,3,3.9,5
기계,24,2,195,2,4,2,,2,,2,,2,4,2,2,1,2,,2,1,1014300,,,2,,,,5,5,2,5,5,5,5,5,5,5,5,5,1,3,4,1,1,3,2.9,4
기계,25,1,116,3,1,2,,2,,2,,4,2,2,2,1,2,,2,2,,,,2,,,,4,5,1,4,5,4,5,4,4,4,1,8,2,2,1,1,2,2,3.3,5
기계,21,,,,,,,2,,2,,7,,2,1,2,2,,2,1,1014300,,,2,,,,4,5,5,4,5,3,3,4,2,4,5,6,1,3,7,1,2,3,3.4,3
기계,24,2,183,2,3,2,,2,,2,,2,4,2,2,1,2,,1,2,,,,2,,,,4,4,1,4,5,5,3,4,3,5,2,5,2,3,4,5,2,3,3.1,4
기계,24,2,230,4,4,1,,2,,2,,2,6,2,2,1,2,,2,2,,,,1,2,2,1,5,5,2,5,5,5,3,4,3,4,3,6,2,4,5,1,2,3,3.9,4
기계,24,1,290,4,2,2,,2,,2,,2,4,2,2,1,2,,2,2,,,,2,,,,4,5,2,4,3,4,4,4,4,4,3,5,1,3,4,1,2,3,3.3,3
기계,26,2,200,3,4,1,,2,,2,,2,,2,2,1,2,,1,1,3003900,2039700,,1,2,2,1,5,5,4,5,5,4,4,4,3,4,2,6,2,4,4,1,2,3,3.8,4
기계,25,,,,,,,2,,2,,2,4,2,1,2,2,720,2,2,,,,2,,,,5,4,4,5,5,4,4,4,4,4,5,6,2,3,6,1,3,3,3.8,5
기계,24,2,220,3,2,2,,2,,2,,2,4,2,2,1,2,525,1,1,2080500,,,1,2,2,1,5,4,4,5,5,5,5,5,3,5,5,5,2,3,5,4,4,3,3.8,3
기계,25,2,300,4,4,1,,2,,2,,2,6,2,2,2,2,,1,1,2073600,2024400,2024600,1,2,2,1,5,4,3,4,4,4,4,4,4,4,2,6,2,3,4,3,4,3,3.3,4
기계,25,2,800,3,1,2,,2,,2,,2,,2,2,1,2,,2,2,,,,2,,,,4,5,1,4,3,3,3,3,3,3,3,7,1,2,4,3,4,3,3.8,4
기계,24,2,235,5,5,1,,2,,2,,8,4,2,2,2,1,,1,1,2059200,,,2,,,,5,5,5,5,5,5,5,5,5,5,5,8,2,3,7,4,4,3,4,5
기계,22,1,150,4,1,2,,2,,2,,6,,2,2,2,2,,2,2,,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,6,2,3,5,1,4,3,3.8,5
기계,28,2,229,2,1,2,,2,,2,,2,,2,2,1,2,,1,1,1014300,2065900,2021000,1,1,2,1,4,5,5,5,5,5,5,5,5,5,5,6,2,4,6,1,4,3,3.8,4
기계,26,2,180,3,3,2,,2,,2,,2,,2,2,2,2,,2,1,2108900,,,2,,,,4,4,4,4,4,4,4,4,4,3,4,5,1,4,3,3,4,3,3.8,4
기계,28,2,350,1,3,2,,2,,2,,2,,2,2,2,2,,2,2,,,,2,,,,5,4,4,4,4,4,4,4,4,4,4,5,1,5,5,1,4,1,2,2
기계,25,2,200,4,1,2,,2,,2,,2,6,2,2,1,1,,2,2,,,,2,,,,3,5,2,5,4,3,3,4,2,3,1,8,1,5,7,1,4,3,3.3,4
기계,23,,,,,,,2,,2,,8,,2,1,2,2,500,2,1,1014300,4079900,3003900,2,,,,4,4,4,4,4,4,4,4,4,4,4,6,2,3,5,4,5,3,4,3
기계,24,,,,,,,2,,2,,2,6,2,1,1,2,,2,1,2072300,,,2,,,,4,5,4,5,4,5,5,4,2,4,4,7,2,3,5,1,5,3,3.6,4
기계,24,2,220,3,3,2,,2,,2,,2,4,2,2,1,2,,2,1,2043900,1014300,,2,,,,3,3,3,4,5,4,4,4,4,3,4,6,2,4,5,1,5,3,3.5,5
금속,24,,,,,,7,2,,2,,2,6,2,2,1,2,,2,1,2008700,4079900,4111804,1,2,2,1,5,3,3,3,5,5,3,3,4,5,5,5,1,3,7,1,2,3,2.9,5
금속,25,,,,,,,2,,2,,2,6,2,1,2,2,860,2,1,2008700,2040400,,2,,,,4,5,5,5,5,5,5,5,5,5,5,7,2,5,7,1,2,3,3.6,5
금속,25,2,190,4,3,2,,2,,2,,2,6,2,2,2,2,,2,1,2008800,,,2,,,,5,5,2,4,4,4,4,4,4,4,1,6,2,3,5,1,2,3,3,4
금속,28,2,600,4,4,2,,2,,2,,4,,2,2,2,2,,2,1,2040400,2041100,-1,2,,,,5,5,4,4,5,5,5,4,5,4,5,7,2,3,5,1,3,3,3,3
금속,24,2,380,4,4,1,,2,,2,,2,4,2,2,2,2,,2,1,2047700,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,7,2,3,7,1,4,3,4,4
금속,24,2,380,5,5,2,,2,,2,,2,4,2,2,2,2,670,1,2,,,,1,2,2,2,5,5,5,5,5,5,5,5,5,5,5,8,2,4,4,1,4,3,3.9,5
금속,24,,,,,,,2,,2,,6,2,2,2,2,2,,2,2,,,,2,,,,5,5,3,5,5,5,5,5,3,4,4,8,2,1,5,1,4,3,3,4
금속,25,,,,,,0,2,,2,,2,,2,2,1,2,,2,1,2059200,,,2,,,,5,4,4,4,5,5,5,5,3,3,4,6,1,5,2,1,4,3,3.5,3
금속,21,2,230,4,4,1,,2,,2,,7,,2,2,2,2,,2,1,2037000,2081900,2082000,2,,,,4,5,4,4,4,4,5,5,2,4,4,7,2,2,6,1,4,3,3.5,4
자동차,25,2,235,4,5,2,,2,,2,,8,,2,2,2,2,,2,1,5010503,,,2,,,,5,5,5,5,5,5,5,5,5,4,4,8,2,3,6,4,2,3,3.4,5
자동차,28,2,220,4,5,2,,2,,2,,8,,2,2,2,2,,2,2,,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,8,2,1,6,4,2,3,3.8,5
자동차,24,2,230,3,4,1,,2,,2,,2,4,2,2,2,2,,1,1,1014300,2034500,,1,2,2,2,4,5,4,4,5,4,3,4,4,3,4,6,2,5,5,3,2,3,3.9,3
자동차,53,2,480,4,5,1,,2,,2,,8,,2,2,2,2,,2,1,2034300,,,2,,,,4,4,4,4,5,5,4,5,4,4,4,8,2,3,6,4,2,3,4.4,4
자동차,24,2,191,2,3,2,,2,,2,,2,6,2,2,2,2,,2,1,2034300,2001700,2059200,1,2,2,2,4,4,4,4,5,5,4,4,3,3,4,6,2,3,5,1,3,3,4.2,4
자동차,24,2,205,3,3,2,,2,,2,,2,4,2,2,2,2,,2,2,,,,2,,,,5,5,3,5,5,5,5,5,3,5,5,5,2,1,3,3,3,3,4.2,3
자동차,25,2,167,3,3,2,,2,,2,,2,4,2,2,2,2,,2,2,,,,1,2,2,1,4,4,4,4,4,4,4,4,3,4,4,5,1,4,4,1,4,3,3.3,3
자동차,27,2,210,3,5,1,,2,,2,,3,10,2,2,1,2,,2,1,2034300,1014300,,1,2,2,2,5,5,5,5,5,5,5,5,5,5,3,7,2,2,6,1,4,3,2.8,4
자동차,25,,,,,,,2,,2,,2,6,2,2,1,2,,2,1,2030000,,,2,,,,5,5,3,5,5,5,5,5,5,5,5,8,1,3,6,1,4,3,4,4
