전공,졸업당시나이,알바 여부,월 소득,직장_만족도,직장_전공일치정도,직장_요구자격증여부,합격경험,복수전공여부,복수전공명,부전공여부,부전공명,군복무경험,휴학학기수,졸업유예경험,대학원경험,재학중재직경험,어학연수경험,토익점수,취업목표유무,자격증여부,자격증_1,자격증_2,자격증_3,구직활동경험,공모전수상,대외활동,면접훈련,중요도_근로소득,중요도_흥미,중요도_전공관련성,중요도_개인발전가능성,중요도_직업자체전망,중요도_직장안정성,중요도_근무환경,중요도_복리후생,중요도_회사규모,중요도_출퇴근거리,중요도_사회적평판,하루평균수면시간,흡연여부,음주선호도,삶의 만족도,부모님자산규모,월평균생활비,학교소재,졸업 평점 유형,졸업 평점,현재 건강상태
행정,25,1,150,3,2,2,,2,,2,,2,6,2,2,2,2,,2,2,,,,2,,,,3,3,2,4,4,5,4,3,2,2,2,4,2,3,3,2,30,3,3,4,2
사회/자연교육,58,,,,,,,2,,2,,1,,2,2,2,2,,2,1,1010901,1010300,4147700,2,,,,4,4,4,4,4,4,4,4,4,5,5,6,2,1,6,6,200,5,2,4,3
사회/자연교육,33,2,300,4,3,1,,2,,2,,1,,2,2,2,2,,2,1,4152106,1010901,,2,,,,5,5,5,5,5,5,5,5,5,5,5,7,2,1,7,2,250,5,3,4,4
사회/자연교육,61,2,133,4,4,1,,2,,2,,1,,2,2,2,2,,2,1,1012700,4032207,4015600,2,,,,5,5,4,4,5,4,4,3,2,2,5,5,2,1,7,7,150,5,1,3.8,4
유아교육,25,2,180,3,2,2,,2,,2,,1,,1,2,2,2,,2,1,1010300,1014804,,2,,,,4,5,5,5,5,5,4,4,3,4,3,6,2,4,3,3,80,1,2,3.9,2
유아교육,22,,,,,,,2,,2,,1,,2,2,1,2,,1,1,4153900,1014804,,1,2,1,1,4,5,5,5,5,5,5,5,3,5,5,6,2,1,7,3,30,2,2,4.3,3
유아교육,24,2,250,4,3,1,,2,,2,,1,,2,2,1,2,,1,1,1014804,1010300,,1,2,2,1,5,5,5,5,5,5,5,5,5,5,5,5,2,3,6,2,100,2,1,3.8,2
유아교육,22,2,196,2,5,1,,2,,2,,1,,2,1,1,2,,2,1,1014804,,,2,,,,5,4,5,4,5,5,5,3,2,5,5,6,2,3,6,2,80,2,3,3.2,5
유아교육,23,,,,,,,2,,2,,1,,2,2,2,2,,1,1,1014804,,,2,,,,4,4,4,5,5,5,4,3,4,4,4,7,2,3,6,4,25,2,3,4,5
유아교육,22,2,223,4,5,1,,2,,2,,1,,2,2,1,2,,1,1,1010300,1014804,,1,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,2,3,5,1,70,2,3,3.8,2
유아교육,25,2,230,4,3,1,,2,,2,,1,3,2,2,2,2,,2,1,1014804,,,2,,,,4,4,3,4,4,4,4,4,3,3,4,8,2,1,5,4,50,2,1,4,4
유아교육,24,,,,,,,2,,2,,1,,2,2,2,2,700,1,1,1010300,1014804,,2,,,,4,4,4,4,4,4,4,4,4,4,3,7,2,3,5,6,60,2,3,4,5
유아교육,22,2,230,5,5,1,,2,,2,,1,,2,1,1,2,,1,1,1010300,4051201,4022701,1,2,2,1,5,5,5,5,5,5,5,5,1,5,5,5,2,2,7,3,100,2,3,3.7,2
유아교육,23,,,,,,,2,,2,,1,,2,2,1,2,,1,1,1014804,4022700,1010300,2,,,,5,5,5,5,5,5,5,5,1,3,2,7,2,3,5,5,60,3,3,4.1,2
유아교육,22,,,,,,,2,,2,,1,,2,2,2,2,,2,1,1010300,,,2,,,,3,4,4,3,3,4,4,4,4,4,4,9,2,4,4,6,60,4,1,3.6,3
유아교육,23,2,250,5,4,1,,2,,2,,1,,2,1,2,2,,2,1,1014804,,,2,,,,4,5,5,5,4,5,5,5,3,5,5,7,2,3,4,4,100,4,3,4.2,4
유아교육,22,,,,,,,2,,2,,1,,2,2,1,2,,2,1,1010300,,,2,,,,5,4,4,4,4,4,4,4,4,3,4,7,2,3,5,6,30,4,3,4.2,3
유아교육,23,2,161,4,3,1,,2,,2,,1,,2,2,1,2,,1,1,1010300,,,1,2,2,1,4,4,4,4,4,4,4,4,4,4,4,6,2,1,5,4,80,4,1,3.8,4
유아교육,53,2,180,1,4,1,,2,,2,,1,,2,2,2,2,,2,1,1014804,1010300,,2,,,,4,5,5,4,4,4,5,5,3,4,4,6,2,3,5,3,80,4,3,4.3,4
유아교육,24,,,,,,,2,,2,,1,1,2,2,1,1,,2,1,1014804,1010300,,1,2,1,2,5,5,3,4,4,5,5,4,3,4,3,7,2,2,7,5,60,4,3,3.7,2
유아교육,23,1,50,2,1,2,,2,,2,,1,,2,2,1,2,,2,1,4146700,4022700,4170803,2,,,,4,5,5,5,5,5,5,5,3,4,4,5,2,1,7,2,80,4,1,3.8,5
유아교육,51,2,500,2,4,1,,2,,2,,1,,2,2,2,2,,1,1,1010300,1014801,,2,,,,5,5,5,5,5,5,5,4,4,4,5,7,2,4,6,5,300,5,1,3.6,3
유아교육,23,2,200,2,5,2,,2,,2,,1,,2,2,2,1,,2,1,1010300,1014804,,2,,,,5,5,1,3,5,4,5,5,1,4,3,7,2,2,6,4,60,5,1,3.2,5
유아교육,23,1,150,3,1,2,,2,,2,,1,,2,2,2,2,,2,1,1014804,1010300,,2,,,,5,3,3,3,3,4,5,4,3,4,3,7,2,3,5,1,170,5,1,4,4
특수교육,22,2,167,4,3,1,,2,,2,,1,,2,2,1,2,,2,1,1010300,1010901,,2,,,,5,5,5,5,5,5,5,5,5,5,5,8,2,4,4,5,120,2,3,3.3,4
특수교육,26,2,270,3,1,1,,2,,2,,2,6,2,2,2,2,,2,1,2043900,,,2,,,,4,4,2,4,5,4,4,3,3,3,3,7,1,1,5,5,50,2,3,4.1,5
특수교육,23,2,300,4,5,1,,2,,2,,1,,2,2,1,2,,1,1,1010300,4033904,,1,1,1,1,5,5,3,4,4,4,4,4,4,4,3,7,2,3,5,1,80,2,2,3,4
특수교육,23,2,260,5,5,1,,2,,2,,1,,2,2,1,1,350,2,1,1010300,1010901,4033904,2,,,,4,5,3,5,5,5,5,5,4,5,5,7,2,5,6,3,70,2,3,4.2,5
특수교육,23,2,266,4,4,1,,2,,2,,1,,2,2,2,2,,2,1,4033904,1010300,,2,,,,5,5,5,4,5,5,3,5,1,5,4,6,1,4,5,1,160,2,1,3,4
건축/설비,30,2,375,4,5,2,,2,,2,,2,,2,2,1,2,,2,2,,,,1,2,2,2,3,4,4,5,5,5,4,4,5,5,3,5,2,4,5,4,100,2,3,3.8,5
건축/설비,22,2,200,3,3,2,,2,,2,,6,,2,2,2,2,500,2,1,2061200,,,1,2,2,2,5,5,3,5,5,4,5,4,2,4,4,6,2,3,4,1,70,2,3,3.9,3
건축/설비,48,2,400,3,4,1,,2,,2,,2,,2,2,2,2,,2,1,2104300,,,2,,,,5,5,4,3,3,3,4,4,4,4,4,6,2,3,6,3,400,2,3,3.8,4
건축,25,2,333,4,5,1,,2,,2,,2,6,2,2,1,2,,1,1,2002200,2003300,2043900,1,1,2,2,4,5,5,5,3,5,5,5,3,2,2,6,1,4,6,3,90,1,3,4.2,4
건축,26,,,,,,0,2,,2,,2,4,2,2,1,2,,2,2,,,,2,,,,4,4,4,4,4,4,4,4,4,4,3,8,2,3,7,5,60,2,3,3.8,3
건축,24,,,,,,,2,,2,,1,,2,1,2,2,,2,2,,,,2,,,,5,4,5,5,5,4,5,5,4,5,5,7,2,4,5,6,80,2,2,4.3,5
건축,23,,,,,,,2,,2,,1,,2,2,1,2,850,2,2,,,,2,,,,5,5,5,4,5,4,5,5,5,3,5,6,2,3,4,6,50,2,3,4,3
건축,24,,,,,,,2,,2,,1,2,2,2,1,2,,2,2,,,,2,,,,5,5,4,4,5,5,5,5,5,5,5,6,1,3,4,4,20,2,3,3,3
건축,24,2,265,2,4,2,,2,,2,,1,,2,2,1,2,990,2,1,2060100,2026600,,2,,,,5,5,3,4,5,5,5,5,1,3,2,4,1,3,6,6,120,2,3,4.4,3
건축,24,2,110,3,1,2,,2,,2,,1,,2,2,2,2,,1,1,2026600,,,2,,,,1,1,1,1,1,1,1,1,1,1,1,5,2,1,1,1,70,3,1,1,5
건축,47,2,200,3,3,1,,2,,2,,1,,2,2,2,2,,1,1,2003300,,,2,,,,4,4,4,4,4,4,4,4,2,3,3,5,2,1,5,2,100,4,3,4.4,4
건축,25,2,280,4,5,2,,2,,2,,2,6,2,2,1,2,,2,2,,,,1,2,2,1,4,4,2,4,3,4,5,4,4,4,4,8,2,4,6,6,30,4,3,3.9,4
건축,22,,,,,,,2,,2,,1,,2,1,2,2,450,1,2,,,,2,,,,4,4,4,5,4,4,5,5,3,3,4,5,2,3,4,5,50,5,3,4.4,4
건축,26,2,250,3,3,2,,2,,2,,2,,2,2,2,2,,2,2,,,,2,,,,5,3,3,5,5,5,5,5,2,3,3,6,1,3,3,3,80,5,2,4.3,5
조경,28,,,,,,,2,,2,,2,,2,1,1,2,,1,2,,,,1,2,2,1,4,3,3,5,5,3,5,5,1,3,1,6,1,5,4,4,80,2,3,4.4,3
조경,25,,,,,,,2,,2,,2,5,2,1,2,2,,2,2,,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,8,1,4,7,3,50,2,3,3.8,4
조경,22,,,,,,,2,,2,,1,,2,2,2,2,,1,1,2041800,2018900,2043000,2,,,,4,4,4,5,5,4,4,4,4,5,2,5,2,2,5,2,30,2,3,4.2,3
조경,27,2,200,4,4,2,,2,,2,,2,6,2,2,2,2,,2,2,,,,2,,,,4,5,5,4,4,5,4,4,4,4,4,7,2,2,6,4,30,2,3,4,5
조경,25,2,215,2,4,2,,2,,2,,2,4,2,2,1,2,,2,2,,,,1,2,2,1,4,3,2,3,3,4,4,4,2,3,3,8,2,3,4,4,70,2,3,3.9,4
조경,24,2,200,4,4,2,,2,,2,,1,,2,2,2,2,,2,2,,,,2,,,,4,5,5,5,5,5,4,4,4,4,5,6,2,1,6,3,50,2,3,3.4,5
조경,24,2,270,5,2,2,,2,,2,,1,,2,2,1,2,,1,2,,,,1,2,2,1,5,4,3,4,4,4,4,4,3,4,4,7,2,3,5,3,100,2,3,3.5,4
조경,23,2,240,3,3,1,,2,,2,,1,,2,2,1,2,,1,1,2041800,,,2,,,,5,3,4,5,4,5,4,3,3,5,3,7,2,3,3,2,60,2,3,4.3,2
조경,28,1,300,3,3,2,,2,,2,,2,,2,2,1,2,,1,2,,,,1,1,2,2,4,5,5,5,5,5,5,5,5,5,5,6,1,4,7,1,100,2,3,4,4
조경,27,,,,,,,2,,2,,2,,2,2,1,2,,2,1,1014300,,,2,,,,3,5,3,4,4,5,5,5,3,3,5,5,1,3,4,3,40,4,3,3.7,4
조경,22,2,200,4,1,2,,2,,2,,1,,2,2,2,2,,2,2,,,,2,,,,5,5,4,4,5,4,5,4,4,4,5,7,2,1,4,3,100,4,3,3.8,4
조경,60,2,400,3,4,1,,2,,2,,2,,2,2,2,2,,2,1,2059200,2043900,2077900,2,,,,5,5,5,4,4,4,4,4,4,4,4,7,2,1,6,2,300,4,3,3,4
건설,25,2,100,4,2,2,,2,,2,,2,7,2,2,2,2,,1,2,,,,2,,,,3,3,3,4,3,3,2,3,3,3,3,7,2,1,4,2,60,2,3,3.9,4
건설,26,,,,,,,2,,2,,2,6,2,2,1,2,,1,2,,,,2,,,,3,5,3,5,5,5,4,5,4,3,2,8,1,3,6,3,10,2,3,3.2,4
건설,27,2,267,2,2,2,,2,,2,,2,10,2,2,1,2,,2,1,2050200,,,1,2,2,2,4,3,3,4,5,5,4,5,3,4,4,6,1,3,5,3,60,3,3,4,4
건설,32,2,400,4,2,2,,2,,2,,2,,2,2,2,2,,2,2,,,,2,,,,5,4,2,4,4,5,4,3,4,1,2,7,2,4,7,4,150,5,1,3.5,5
건설,24,,,,,,0,2,,2,,2,4,2,2,1,2,,2,1,1014300,1014302,2099300,2,,,,5,5,5,4,4,5,5,5,4,4,4,8,2,3,3,6,30,5,3,3,5
토목,25,,,,,,,2,,2,,2,6,2,2,1,2,,1,2,,,,1,1,2,2,4,5,5,4,5,5,5,5,2,4,2,7,1,3,5,3,40,1,3,3.9,5
토목,23,1,60,5,1,2,,2,,2,,2,4,2,1,1,2,,1,2,,,,2,,,,5,4,3,4,4,4,4,4,4,3,4,9,1,5,5,1,30,2,3,3.9,4
토목,26,2,175,2,2,2,,2,,2,,2,,2,2,2,2,,2,1,2048400,,,1,2,2,1,5,3,3,3,3,5,4,5,3,3,3,6,1,4,4,3,50,2,3,4.3,5
토목,24,1,200,5,1,2,,2,,2,,2,4,2,2,1,2,,2,2,,,,2,,,,5,5,2,4,5,5,5,5,3,4,3,6,2,5,7,4,80,2,3,3.7,4
토목,24,2,240,3,4,1,,2,,2,,2,6,2,2,2,2,,1,1,2050200,,,1,2,2,1,4,4,4,4,4,4,4,4,4,4,4,6,1,4,5,1,80,2,3,3.8,4
토목,25,,,,,,,2,,2,,2,6,2,2,1,2,,1,2,,,,2,,,,5,4,3,5,5,5,3,4,4,3,4,5,1,4,5,3,30,2,2,3,5
토목,24,1,40,3,1,2,,2,,2,,2,2,2,1,1,2,512,2,2,,,,1,2,2,2,4,4,4,5,5,4,4,4,4,3,4,6,1,5,6,4,40,2,2,4,5
토목,26,2,350,4,3,1,,2,,2,,2,,2,2,1,2,,2,1,2054300,2050200,1014300,1,1,2,1,4,5,4,5,5,5,5,5,4,4,4,8,1,3,6,3,70,4,3,4.1,3
토목,47,2,400,4,4,2,,2,,2,,2,,2,2,1,2,,2,1,2059200,,,2,,,,5,5,5,4,4,5,4,5,5,4,5,8,2,3,6,1,300,4,1,4,4
토목,50,2,200,1,3,1,,2,,2,,2,,2,2,2,2,,2,1,2050100,2070700,,2,,,,5,4,4,4,5,4,4,4,4,3,4,6,2,3,6,7,200,5,1,3.5,3
토목,30,2,250,3,3,1,,2,,2,,6,,2,2,2,2,,2,1,2050200,,,2,,,,5,5,4,4,4,4,5,5,1,1,1,4,1,1,3,5,60,5,3,3,3
지상교통,25,,,,,,,2,,2,,2,4,2,1,1,2,615,2,1,4172400,,,1,2,2,2,5,4,4,4,4,4,3,4,3,3,3,8,2,4,6,3,35,3,3,2.9,4
지상교통,24,,,,,,,2,,2,,2,4,2,2,2,2,,2,1,1014300,,,2,,,,4,2,2,4,4,4,4,4,3,2,2,8,2,1,4,2,100,3,3,3.2,3
지상교통,22,,,,,,0,2,,2,,1,,2,2,1,2,,2,1,2116500,4149200,,1,2,2,2,4,5,5,4,4,4,4,4,4,4,4,6,2,5,4,3,5030,3,3,4,4
지상교통,24,2,250,4,3,2,,2,,2,,2,4,2,2,2,2,,2,2,,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,7,2,4,5,4,50,3,2,4.3,3
지상교통,22,,,,,,,2,,2,,7,,2,1,2,2,,1,1,2002500,,,2,,,,5,4,4,5,5,5,5,5,4,5,5,9,2,3,7,3,30,4,3,4,5
지상교통,24,,,,,,,2,,2,,2,6,2,2,1,2,,1,1,4149200,2067500,,1,2,2,2,4,5,4,4,5,5,5,3,2,4,4,7,2,2,5,5,70,5,3,3.7,5
항공,25,2,220,4,4,2,,2,,2,,2,4,2,2,2,2,,2,2,,,,2,,,,4,5,5,5,5,4,4,3,4,3,4,7,2,1,5,3,60,2,3,4.3,5
항공,25,2,310,2,2,2,,2,,2,,2,6,2,2,2,2,745,1,1,2036100,,,2,,,,4,5,2,4,5,3,3,3,3,3,1,7,2,3,6,3,30,2,3,4.3,4
항공,25,2,240,3,3,2,,2,,2,,2,6,2,2,2,2,,2,2,,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,7,1,3,4,2,50,2,3,3,3
항공,25,,,,,,,2,,2,,2,6,2,2,2,2,740,1,1,2054500,1017900,,1,2,2,1,4,4,4,4,5,5,4,4,2,5,4,5,2,2,5,4,10,2,3,3.6,4
항공,24,,,,,,,2,,2,,2,4,2,2,1,2,730,2,1,2048700,,,2,,,,3,3,3,3,4,4,4,4,3,4,3,7,2,3,4,2,30,2,3,3.6,4
항공,23,2,220,3,2,2,,2,,2,,2,2,2,2,1,2,,2,2,,,,2,,,,4,4,3,4,4,5,5,5,3,4,4,8,1,4,5,3,60,3,1,3,4
항공,24,2,220,3,1,2,,2,,2,,2,4,2,2,1,2,,1,1,2034300,,,1,2,2,2,5,4,3,3,3,4,4,4,2,5,3,6,2,2,5,1,80,3,3,3.7,4
항공,22,2,180,4,2,1,,2,,2,,8,,2,2,2,2,480,2,1,2055000,,,2,,,,5,4,3,2,5,5,5,5,3,4,2,5,2,4,7,4,50,4,3,3.8,5
항공,22,2,160,3,5,2,,2,,2,,8,,2,2,1,2,,2,1,2054800,2055000,,1,2,2,2,5,5,5,5,5,5,5,5,3,4,4,7,1,5,6,4,100,4,3,3.5,4
항공,24,2,270,2,3,2,,2,,2,,2,4,2,2,2,2,,2,2,,,,2,,,,5,2,1,3,3,4,3,3,2,3,2,6,1,4,4,3,50,4,3,3,3
항공,22,2,160,4,5,1,,2,,2,,1,,2,2,2,2,650,1,1,2055000,2054800,2054500,2,,,,5,5,5,5,3,4,4,5,3,3,3,4,2,3,6,2,100,4,3,4.3,4
해양,24,2,180,3,3,2,,2,,2,,2,4,2,2,1,2,,2,2,,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,6,1,3,5,3,80,2,3,4.1,4
해양,26,2,200,3,1,2,,2,,2,,2,6,2,2,1,2,,2,1,2041800,,,2,,,,4,5,3,5,5,5,3,2,3,4,4,6,2,1,4,2,100,4,3,2.5,3
해양,22,,,,,,,2,,2,,1,,2,2,2,2,,1,2,,,,2,,,,4,5,4,4,5,5,4,5,4,5,4,8,2,1,5,3,50,4,1,3.7,4
해양,26,2,270,4,3,2,,2,,2,,2,8,2,2,2,2,,1,1,2031000,2000300,4001000,1,2,2,2,4,3,2,4,5,5,4,5,3,2,2,8,1,4,4,4,80,4,3,3,5
해양,25,,,,,,,2,,2,,2,6,2,1,1,2,,2,1,2030000,,,2,,,,4,3,2,4,5,5,4,4,4,3,4,7,2,3,6,3,30,4,2,4.3,4
해양,25,2,170,3,2,2,,2,,2,,2,4,2,2,1,2,,2,2,,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,6,2,3,5,4,70,4,2,4,4
해양,24,,,,,,,2,,2,,2,6,2,2,1,2,,2,2,,,,1,2,2,2,4,4,4,4,4,4,4,4,3,4,3,7,2,3,5,4,50,4,3,4.2,4
해양,24,2,225,3,5,2,,2,,2,,2,4,2,2,2,2,,2,2,,,,2,,,,5,5,5,4,4,5,4,5,4,5,5,7,1,6,6,3,100,5,3,4.4,5
기계,22,,,,,,,2,,2,,7,,2,2,1,2,,2,1,2034300,2034700,2110800,1,2,2,2,5,4,4,3,5,4,5,5,2,4,3,7,2,3,6,4,35,1,3,4.2,2
기계,25,,,,,,,2,,2,,2,6,2,1,2,2,,1,1,4158400,,,2,,,,5,4,5,5,5,5,4,4,5,5,4,6,2,1,6,5,40,2,1,3.8,1
기계,24,2,250,4,4,2,,2,,2,,2,4,2,2,1,2,,2,1,2037000,2019500,,2,,,,5,5,4,3,4,4,4,5,5,5,4,7,2,2,4,5,50,2,3,3.3,3
기계,24,,,,,,,2,,2,,2,6,2,2,2,2,,2,2,,,,2,,,,4,4,3,4,4,4,4,4,4,4,4,7,2,3,5,4,150,2,1,3.5,5
기계,24,,,,,,,2,,2,,2,4,2,1,2,2,,2,1,2018200,5002400,1014302,1,2,2,2,2,5,5,5,5,5,5,4,2,2,3,8,2,3,4,3,10,2,3,4.2,3
기계,22,2,240,3,2,2,,2,,2,,1,,2,2,1,2,,2,2,,,,1,2,2,1,4,3,3,4,3,4,4,5,4,3,3,7,2,3,4,5,50,2,1,3.3,3
기계,22,2,200,4,4,2,,2,,2,,8,,2,2,2,2,,2,2,,,,2,,,,4,5,4,5,5,5,4,4,4,4,5,6,2,4,6,3,50,2,3,3.6,5
기계,29,2,225,4,4,1,,2,,2,,2,,2,2,1,1,,1,1,2039300,,,2,,,,4,5,5,4,4,4,3,4,2,4,4,6,2,3,4,5,30,2,-1,,5
기계,26,2,180,3,5,2,,2,,2,,2,4,2,2,2,2,,2,2,,,,2,,,,5,5,2,5,5,5,5,4,2,4,4,5,1,4,4,5,50,2,3,3.5,5
기계,24,2,200,3,3,2,,2,,2,,7,,2,2,2,2,,2,1,2067000,,,2,,,,4,5,5,5,5,4,4,5,4,4,4,5,2,4,6,3,60,3,3,3.3,5
기계,29,2,250,3,3,2,,2,,2,,2,,2,2,2,2,,1,1,2036100,,,2,,,,4,2,2,4,4,4,4,4,4,3,3,5,2,2,5,4,200,4,3,3.5,3
기계,24,2,250,4,5,2,,2,,2,,1,,2,2,1,2,790,2,2,,,,2,,,,4,3,4,5,5,4,4,4,2,2,4,7,2,3,7,2,60,4,3,4.3,4
기계,36,2,250,4,3,2,,2,,2,,3,,2,2,1,2,,2,2,,,,2,,,,5,4,4,4,4,4,4,4,4,4,4,6,1,4,5,1,300,4,1,4,3
기계,47,2,390,3,3,2,,2,,2,,2,,2,2,2,2,,2,2,,,,2,,,,4,4,4,4,4,4,3,3,3,3,3,6,2,3,5,4,250,4,3,4.1,1
기계,25,2,240,4,3,2,,2,,2,,2,,2,2,1,2,,2,1,2073600,,,2,,,,5,4,4,4,4,5,3,3,4,3,4,7,2,3,5,2,100,4,1,3.2,5
기계,25,2,200,1,5,1,,2,,2,,3,4,2,2,2,2,,1,1,2024600,2037000,2024400,2,,,,5,4,5,5,5,4,4,5,5,4,3,8,2,3,4,3,50,4,3,4.2,5
기계,25,2,230,5,4,1,,2,,2,,2,6,2,2,2,2,,1,1,2043900,,,1,2,2,2,5,5,5,5,5,5,5,5,5,5,5,8,1,4,5,3,100,4,1,3,3
기계,25,2,257,5,4,1,,2,,2,,2,6,2,2,2,2,,2,1,2098900,,,1,2,2,2,4,4,4,4,4,4,4,4,3,3,4,7,2,3,7,6,70,4,3,3.8,3
기계,25,2,237,2,4,1,,2,,2,,2,6,2,1,2,2,550,1,1,2009600,2098800,,1,2,2,1,4,3,4,5,5,5,4,4,4,4,4,6,1,3,3,2,100,4,1,3.7,4
기계,26,2,230,3,2,1,,2,,2,,2,6,1,2,1,2,,1,1,2060000,,,2,,,,5,4,4,4,4,5,5,5,4,3,3,8,1,4,5,1,100,4,3,3.3,4
기계,24,,,,,,,2,,2,,2,4,2,1,2,2,,2,1,2084200,2019500,2000300,1,2,2,2,5,5,5,5,5,5,5,5,5,5,5,7,1,4,7,-1,50,5,3,3.8,4
기계,27,2,200,5,4,1,,2,,2,,2,,2,2,2,2,,1,1,2034300,,,1,2,2,1,4,4,4,4,4,5,4,5,4,4,4,7,1,1,6,2,30,5,2,3.5,4
금속,24,2,250,3,4,2,,2,,2,,2,4,2,2,2,2,,1,2,,,,2,,,,4,4,3,3,4,4,4,4,4,3,3,7,1,4,5,1,50,2,3,3.8,4
금속,24,,,,,,4,2,,2,,3,6,2,2,2,2,,1,1,2008700,2040400,2041100,1,2,2,1,4,3,1,2,4,5,3,4,3,4,2,7,2,3,4,5,20,2,3,3.9,3
금속,24,2,470,4,5,2,,2,,2,,2,4,2,2,1,2,,2,1,2008700,2059700,2034300,1,2,1,2,5,4,5,3,4,4,3,5,5,4,4,8,1,1,7,5,70,3,3,3.8,4
금속,25,2,275,3,2,2,,2,,2,,2,6,2,2,2,2,,2,1,2031200,2008700,2040400,1,2,2,2,4,4,2,4,4,4,4,4,3,4,3,8,2,3,6,1,110,3,3,3.7,4
금속,26,2,317,2,4,2,,1,제철산업계열,2,,6,,2,2,1,2,,1,1,2019500,,,1,2,2,1,5,5,3,5,5,5,4,5,3,4,3,7,1,3,6,3,40,4,3,4,3
금속,25,2,210,3,1,2,,2,,2,,2,6,2,2,1,2,,2,1,2010000,2063700,,2,,,,4,4,4,4,4,4,4,4,4,4,4,6,2,3,5,2,30,4,3,3.4,3
금속,25,2,440,4,5,2,,2,,2,,2,,2,2,2,2,,2,1,2068100,2049100,2041100,1,2,2,1,4,4,4,4,4,4,4,4,4,4,4,7,2,1,6,2,100,4,3,3.9,4
금속,29,,,,,,5,2,,2,,2,,2,2,1,2,,1,1,2041100,2040400,2028000,1,2,2,1,5,5,5,5,5,5,3,3,3,2,4,5,1,3,2,2,50,4,3,3.8,2
금속,24,,,,,,,2,,2,,2,4,2,2,2,2,,2,1,2010600,2040400,2041100,2,,,,5,3,3,3,3,3,3,3,3,3,3,8,2,1,4,3,50,4,3,3.5,4
금속,24,1,56,4,2,2,,2,,2,,2,4,2,2,2,2,,2,1,2019400,2010000,2099300,1,2,2,2,5,5,4,3,4,5,5,5,5,3,4,6,1,3,4,2,20,4,3,3,4
금속,28,,,,,,0,2,,2,,2,,2,2,2,2,,2,1,2073000,2068600,2041100,1,2,2,1,4,5,4,4,4,4,4,4,2,2,2,8,1,4,6,4,60,5,3,3.9,5
자동차,25,2,400,1,2,2,,2,,2,,2,4,2,2,2,2,,2,2,,,,2,,,,3,5,1,5,5,5,5,5,5,3,1,7,2,5,7,4,150,1,3,3,5
자동차,26,2,250,3,3,2,,2,,2,,2,4,2,2,2,2,,1,1,2009600,,,2,,,,5,5,3,5,5,5,5,4,4,4,5,6,2,4,4,4,50,2,3,3.8,4
자동차,44,2,260,3,3,2,,2,,2,,2,,2,2,2,2,,2,2,,,,2,,,,5,5,5,5,5,5,5,5,5,5,5,7,1,4,6,3,150,2,1,4,4
자동차,24,1,120,3,1,2,,2,,2,,2,4,2,2,2,2,,2,1,2034300,,,2,,,,4,4,2,3,3,3,3,3,3,3,3,6,1,3,4,3,50,2,3,3.5,4
자동차,26,2,240,3,4,1,,2,,2,,2,,2,2,2,2,,2,1,2034300,2034600,,2,,,,4,5,4,4,4,4,4,3,3,3,4,7,1,3,6,1,100,4,3,3.5,4
자동차,25,2,250,4,3,2,,2,,2,,2,8,2,2,2,2,,2,2,,,,2,,,,4,4,3,3,3,4,5,3,3,4,4,7,2,4,6,3,100,4,3,4,4
자동차,24,,,,,,1,2,,2,,2,4,2,2,2,2,,2,1,2034300,,,2,,,,4,4,5,5,5,5,5,4,4,4,5,7,2,4,6,3,150,4,3,3.3,5
자동차,26,2,350,4,3,1,,2,,2,,2,8,2,2,1,1,,1,1,2010000,2034300,,1,2,2,1,4,4,4,4,4,4,4,4,4,4,4,6,2,3,7,2,100,4,3,3.8,5
자동차,25,2,280,4,3,2,,2,,2,,2,6,2,2,2,2,,2,2,,,,2,,,,5,3,3,3,3,5,5,5,4,5,4,6,2,2,5,5,80,4,3,3.5,4
자동차,25,2,200,3,3,1,,2,,2,,2,6,2,2,1,2,,2,1,2034300,2034700,,2,,,,5,5,5,5,5,5,5,5,5,5,5,7,2,3,4,5,60,4,3,3.8,3
자동차,25,2,250,2,4,2,,2,,2,,2,6,2,2,2,2,,2,1,2037900,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,5,1,4,4,3,200,5,3,2.8,4
자동차,25,2,240,5,4,1,,2,,2,,2,,2,2,2,2,,1,1,2034600,2059200,2043900,2,,,,5,5,5,5,5,5,5,5,5,5,3,7,1,1,6,2,100,5,3,4.3,5
전기,28,2,290,4,4,1,,2,,2,,2,8,2,2,1,2,,1,1,2035900,,,2,,,,5,5,5,4,5,5,4,4,3,3,4,7,1,4,5,4,50,1,3,4.1,5
전기,24,,,,,,,2,,2,,2,4,2,1,2,2,770,2,1,2035900,,,2,,,,3,4,4,5,5,4,4,3,3,5,2,9,2,3,5,4,70,1,3,4,4
전기,24,2,230,4,3,2,,2,,2,,2,4,2,2,2,2,,2,2,,,,2,,,,4,4,3,4,4,4,3,3,3,4,4,6,2,2,5,4,60,1,2,4.3,4
전기,25,1,100,2,1,2,,2,,2,,2,4,2,2,1,2,,2,1,2036100,,,2,,,,5,3,2,5,5,5,5,5,5,5,5,4,2,3,3,1,30,1,3,3.5,5
