전공,졸업당시나이,알바 여부,월 소득,직장_만족도,직장_전공일치정도,직장_요구자격증여부,합격경험,복수전공여부,복수전공명,부전공여부,부전공명,군복무경험,휴학학기수,졸업유예경험,대학원경험,재학중재직경험,어학연수경험,토익점수,취업목표유무,자격증여부,자격증_1,자격증_2,자격증_3,구직활동경험,공모전수상,대외활동,면접훈련,중요도_근로소득,중요도_흥미,중요도_전공관련성,중요도_개인발전가능성,중요도_직업자체전망,중요도_직장안정성,중요도_근무환경,중요도_복리후생,중요도_회사규모,중요도_출퇴근거리,중요도_사회적평판,하루평균수면시간,흡연여부,음주선호도,삶의 만족도,부모님자산규모,월평균생활비,학교소재,졸업 평점 유형,졸업 평점,현재 건강상태
비서,23,2,200,3,4,2,,,,,,1,2,2,1,1,2,,2,1,3003900,,,2,,,,5,4,4,4,3,3,4,4,4,4,3,5,2,3,4,-1,50,2,3,3.38,2
비서,23,2,240,5,5,1,,,,,,1,,2,2,2,2,,1,1,4146100,,,1,2,2,1,5,4,4,3,3,3,3,3,3,3,3,7,2,3,6,4,100,2,3,4.05,5
비서,23,2,210,2,4,1,,,,,,1,,2,2,2,2,,1,1,5010502,3009200,3006404,2,,,,5,4,4,4,4,3,4,5,3,5,4,7,1,1,5,2,120,2,3,4.23,4
비서,22,2,210,2,3,2,,,,,,1,,2,2,2,1,595,1,1,3003900,2116500,,1,2,2,1,5,5,5,5,5,5,5,5,5,5,5,6,1,5,4,-1,11,2,3,4.02,4
언론·방송,26,2,220,5,5,2,,,,,,2,,2,2,1,2,,1,2,,,,1,1,1,1,4,5,4,4,5,5,3,5,1,4,5,6,2,3,7,6,50,1,3,3.9,4
언론·방송,23,,,,,,0,,,,,1,2,2,2,1,2,,2,2,,,,1,2,2,2,5,5,3,4,4,5,5,5,3,5,3,7,2,2,5,-1,40,1,3,4.1,3
언론·방송,24,,,,,,,,,,,1,,2,2,1,2,,2,2,,,,2,,,,5,4,4,4,4,4,4,4,4,4,4,7,2,2,5,-1,70,1,-1,,3
언론·방송,24,1,150,3,2,2,,,,,,1,,2,2,1,2,,1,1,4150600,4194300,,2,,,,5,5,5,5,5,5,5,5,4,5,5,8,2,3,2,-1,40,1,-1,,2
언론·방송,27,1,200,3,1,2,,,,,,1,,2,2,1,2,,1,1,4024902,5010502,,2,,,,5,5,3,5,3,3,3,3,3,3,3,6,2,3,5,-1,100,1,3,3.87,5
언론·방송,23,2,148,3,5,2,,,,,,1,,2,2,1,2,,2,2,,,,2,,,,3,4,3,3,4,3,4,3,3,4,3,5,2,3,6,-1,80,1,3,4.3,3
언론·방송,24,2,210,3,1,2,,,,,,1,1,2,2,1,2,,1,2,,,,2,,,,5,5,4,5,5,5,4,4,4,4,2,6,1,2,4,4,70,2,3,3.75,2
언론·방송,23,2,230,4,5,2,,,,,,1,,2,2,2,2,,2,2,,,,2,,,,5,5,3,5,3,4,5,3,2,4,4,6,2,3,2,-1,50,2,1,3.8,2
언론·방송,23,2,200,3,4,2,,,,,,1,,2,2,1,2,,2,1,3003900,,,2,,,,4,4,2,3,2,2,4,3,4,2,1,5,2,3,4,4,30,2,1,3.6,4
언론·방송,24,,,,,,2,,,,,1,2,2,1,1,2,,2,1,5018800,3007600,,2,,,,4,5,4,4,4,3,4,4,5,4,4,7,2,3,5,-1,40,2,3,3.16,5
행정,24,2,200,5,4,2,,,,,,1,,2,2,2,2,,2,2,,,,2,,,,3,5,5,3,5,5,4,3,4,4,3,6,2,1,6,4,50,1,2,3.4,5
행정,23,,,,,,0,,,,,1,,2,2,1,2,,2,1,4038604,4039503,1000400,2,,,,5,5,5,4,5,3,4,4,4,4,3,8,2,3,2,4,60,2,2,3.2,3
행정,27,2,250,4,3,2,,,,,,2,,2,2,1,2,,2,2,,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,8,2,4,6,1,100,3,3,3.8,4
행정,66,,,,,,,,,,,1,,2,2,1,2,,2,2,,,,2,,,,3,2,3,3,3,4,3,2,3,3,2,7,2,3,7,,180,3,3,2.5,2
행정,23,1,80,4,3,2,,,,,,1,,2,2,1,2,,2,2,,,,2,,,,5,5,2,4,5,5,5,5,4,5,5,7,2,1,6,3,50,3,3,4.26,4
행정,22,2,280,3,4,2,,,,,,1,,2,2,2,2,,2,2,,,,2,,,,4,4,3,3,3,4,4,5,4,4,5,7,2,1,5,3,30,3,3,3.2,3
행정,23,2,240,3,4,1,,,,,,1,,2,2,1,2,,2,1,3001500,4038604,4148800,2,,,,5,5,5,5,4,5,4,4,5,4,4,7,2,4,5,3,60,4,3,3.3,4
행정,25,1,90,4,1,2,,,,,,1,6,2,1,1,2,590,2,2,,,,2,,,,5,4,3,3,3,4,3,4,3,3,4,6,2,3,2,-1,30,4,3,4.41,3
행정,23,,,,,,0,,,,,1,,2,2,1,2,,2,1,4038604,1010100,4087200,2,,,,4,4,3,5,4,4,3,3,4,5,4,9,2,1,5,2,150,4,3,3.63,4
행정,22,,,,,,,,,,,1,,2,2,2,2,,1,1,4038604,,,2,,,,3,3,3,3,3,3,3,3,3,3,3,10,2,3,7,-1,50,4,3,3,5
행정,22,,,,,,0,,,,,1,,2,2,2,2,,2,1,1013600,4038604,4039503,2,,,,5,4,4,4,4,5,5,5,5,5,4,6,2,3,6,1,40,4,3,3.6,4
행정,22,,,,,,,,,,,1,,2,2,2,2,,2,2,,,,2,,,,5,4,4,4,4,4,4,4,3,5,4,8,2,1,4,-1,30,5,3,3.4,3
행정,22,2,180,2,3,2,,,,,,8,,2,1,1,2,,2,1,2063700,1014301,,2,,,,4,4,4,4,4,4,4,4,4,4,4,6,2,4,2,2,30,5,3,4.3,4
유아교육,23,2,220,5,5,1,,,,,,1,,2,1,2,2,,2,1,1010300,4051201,4196100,1,2,2,1,5,4,5,4,4,5,5,5,5,5,5,6,2,4,6,-1,80,1,3,3.2,3
유아교육,26,2,230,3,5,1,,,,,,1,2,2,2,2,2,,1,1,1010901,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,7,1,2,5,6,150,1,3,3.8,4
유아교육,21,2,185,4,4,1,,,,,,1,,2,2,1,2,,2,1,1010300,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,6,2,3,4,-1,110,2,-1,,3
유아교육,23,2,200,3,4,2,,,,,,1,,2,2,2,2,,2,2,,,,2,,,,3,3,3,3,3,3,3,3,3,3,3,9,2,3,4,1,100,2,3,4.2,3
유아교육,22,2,240,4,4,1,,,,,,1,,2,2,2,2,,2,1,1010300,1010901,,2,,,,4,4,5,5,5,4,5,5,4,5,4,7,2,1,6,4,30,2,3,3.2,5
유아교육,22,,,,,,,,,,,1,,2,2,2,2,,2,2,,,,2,,,,4,5,4,4,4,4,4,4,4,4,4,7,2,1,6,-1,30,2,-1,,3
유아교육,24,,,,,,,,,,,2,4,2,2,1,2,,2,1,-7,,,2,,,,4,5,5,5,5,5,5,4,3,4,5,8,2,4,7,3,40,2,3,3.7,5
유아교육,23,1,40,1,1,2,,,,,,1,2,2,2,1,2,,2,2,,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,5,1,4,2,-1,40,2,3,3,2
유아교육,22,2,180,4,4,2,,,,,,1,,2,2,1,2,,2,2,,,,1,2,2,2,3,3,4,3,3,4,3,3,3,4,4,7,2,1,6,3,90,3,3,3.7,4
유아교육,24,,,,,,0,,,,,1,,2,2,2,2,,1,1,1014804,,,1,2,2,1,3,3,4,2,3,4,2,3,3,3,4,6,2,1,5,5,30,3,3,3,3
유아교육,23,2,230,4,4,1,,,,,,1,,2,1,2,2,,2,1,1014804,,,2,,,,3,3,3,3,3,3,3,3,3,3,3,7,2,2,4,6,100,4,3,4.02,4
유아교육,22,,,,,,0,,,,,1,,2,2,2,2,,1,2,,,,1,2,2,2,4,4,4,4,4,4,4,4,4,4,4,7,2,2,3,1,40,4,3,2.5,3
유아교육,23,2,210,2,5,1,,,,,,1,,2,1,1,2,,2,1,4024900,4099403,1010300,2,,,,5,5,4,5,5,5,5,5,5,5,5,5,2,3,7,2,70,4,-1,,3
유아교육,51,,,,,,,,,,,1,,2,2,2,2,,2,1,1014804,,,2,,,,4,3,4,4,4,4,3,3,3,3,3,8,2,4,7,1,200,4,3,4.1,4
유아교육,23,2,250,5,1,2,,,,,,1,,2,2,2,2,,1,1,1010300,4086403,,2,,,,5,5,5,5,5,5,5,5,5,5,5,7,2,2,7,4,100,4,-1,,4
유아교육,24,2,230,4,4,2,,,,,,1,,2,2,2,2,,2,1,1010300,,,2,,,,4,5,4,3,4,4,3,3,3,3,2,7,2,2,7,4,50,5,3,3.4,4
유아교육,25,,,,,,,,,,,1,,2,2,2,2,,2,2,,,,2,,,,4,3,3,4,5,5,4,4,3,4,3,8,2,3,4,4,45,5,3,3.4,3
유아교육,24,,,,,,,,,,,1,,2,2,1,2,,2,1,1014804,,,2,,,,4,4,4,4,5,5,4,3,3,4,4,8,2,3,6,4,40,5,3,4.3,4
특수교육,22,2,179,4,2,2,,,,,,1,,2,1,1,2,,1,1,1010300,3003900,,2,,,,5,4,3,3,4,4,4,4,3,5,4,5,2,4,6,-1,30,2,-1,,2
특수교육,24,2,102,4,4,1,,,,,,1,2,2,2,1,2,,2,1,4033904,4032202,1010300,1,2,2,1,4,3,3,2,2,3,4,3,3,4,3,6,2,2,3,-1,50,2,3,4.03,3
특수교육,23,2,250,4,5,1,,,,,,1,,2,2,1,2,,2,1,1010300,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,5,2,2,5,-1,60,2,1,2.5,3
특수교육,22,2,260,4,4,1,,,,,,1,,2,2,2,2,,2,1,4033904,1010300,,2,,,,4,4,4,4,4,4,4,4,4,5,4,5,2,3,5,-1,50,2,3,4,4
건축ㆍ설비,23,,,,,,,,,,,1,,2,1,2,2,,1,2,,,,2,,,,5,5,5,3,5,5,5,5,3,5,2,6,2,3,7,4,50,2,3,3.6,3
건축ㆍ설비,21,2,200,3,4,2,,,,,,1,,2,2,1,2,,2,2,,,,2,,,,4,4,4,3,3,3,3,4,4,3,3,6,2,4,3,3,70,2,2,3.8,2
건축ㆍ설비,26,,,,,,0,,,,,2,,2,2,2,2,,2,1,2036900,,,1,2,2,2,4,4,3,4,5,5,3,4,2,1,1,7,1,2,4,5,65,5,3,3.4,4
건축ㆍ설비,55,2,270,4,3,2,,,,,,1,,2,2,2,2,,2,1,2002800,,,2,,,,5,4,4,3,3,5,3,3,2,2,1,6,2,3,7,,500,5,3,3.2,4
건축,24,2,230,4,5,2,,,,,,1,,2,2,1,2,,2,2,,,,2,,,,5,5,5,2,5,5,5,2,5,5,5,6,2,3,7,-1,100,1,3,4,5
건축,23,,,,,,,,,,,3,2,2,2,2,2,,2,2,,,,2,,,,5,5,5,5,5,5,5,5,5,5,5,9,2,2,3,4,60,1,1,3.2,3
건축,26,,,,,,,,,,,2,,2,2,2,2,,1,1,2026600,,,2,,,,5,3,4,3,5,5,5,5,3,3,3,6,1,3,4,4,50,2,3,3.7,4
건축,25,,,,,,,,,,,2,6,2,2,1,2,,1,1,1014301,2003300,2002800,2,,,,3,5,2,4,4,4,4,4,4,5,1,9,1,2,4,3,60,2,3,3,2
건축,51,,,,,,,,,,,1,,2,2,2,2,,2,1,2116900,,,2,,,,4,4,3,3,3,4,4,3,4,3,3,7,2,3,4,3,160,4,3,3.7,4
건축,22,2,180,5,5,1,,,,,,1,,2,2,2,2,,1,1,2003300,2116600,3003900,2,,,,5,5,5,5,5,5,5,5,2,3,4,7,2,2,4,-1,50,4,-1,,4
건축,23,2,180,3,4,2,,,,,,1,,2,2,2,2,,2,2,,,,2,,,,3,3,3,2,3,3,4,3,3,3,3,5,1,4,5,3,200,4,3,3.2,5
건축,43,2,400,4,3,2,,,,,,1,,2,2,2,2,,2,1,2015700,2039700,,2,,,,4,4,3,3,3,4,3,2,3,2,3,6,2,3,6,3,350,5,3,3,4
조경,24,2,160,1,4,2,,,,,,8,,2,1,1,2,500,1,2,,,,2,,,,3,5,5,5,5,4,5,5,3,4,5,6,2,1,7,-1,20,2,3,4.1,4
조경,27,2,240,3,3,2,,,,,,2,,2,2,1,2,,1,1,2002800,2036900,,2,,,,4,4,4,3,3,4,4,4,3,5,3,6,2,4,5,1,170,2,3,3.8,4
조경,25,,,,,,0,,,,,2,4,2,2,2,2,,2,2,,,,2,,,,4,5,5,4,5,4,4,4,4,4,4,7,1,4,6,5,60,2,2,3.7,5
조경,23,1,100,3,3,2,,,,,,1,,2,2,2,2,,2,2,,,,2,,,,4,4,3,4,4,4,3,3,3,4,4,7,2,1,5,3,30,2,3,3.2,5
조경,26,2,250,2,4,2,,,,,,1,4,2,2,2,2,,2,2,,,,2,,,,5,5,5,4,4,4,3,4,4,5,5,6,1,5,3,1,150,2,3,4.3,5
조경,23,,,,,,,,,,,1,,2,2,2,2,,2,1,2041800,5010500,4111000,2,,,,5,5,2,4,3,5,4,4,3,5,3,10,2,1,5,1,80,2,3,4,2
조경,24,2,180,5,5,1,,,,,,2,4,2,2,2,2,,2,1,2019200,2063800,2116500,2,,,,5,5,5,5,5,5,5,5,5,5,5,6,2,1,6,-1,30,3,3,3.8,4
조경,22,2,200,1,1,2,,,,,,1,,2,2,2,2,,2,1,2043000,2060500,,2,,,,4,4,4,4,4,4,4,4,4,4,4,6,1,1,7,4,50,3,3,3.7,4
조경,24,,,,,,0,,,,,2,5,2,2,1,2,,2,2,,,,2,,,,3,3,3,4,3,3,4,3,2,3,3,6,2,1,4,2,20,3,3,3.2,4
조경,26,2,-1,3,3,2,,,,,,2,,2,2,2,1,,2,1,2037200,,,2,,,,3,3,3,3,3,3,3,3,3,3,3,7,2,4,4,3,100,3,3,4.2,3
조경,23,1,180,1,2,2,,,,,,2,4,2,2,1,2,,2,1,2025700,3007600,,1,2,2,2,5,2,2,3,4,4,4,4,4,5,5,6,2,1,3,2,20,4,3,3.5,4
조경,59,1,200,3,3,1,,,,,,7,,2,2,2,2,,2,1,2086700,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,7,2,3,6,,250,4,3,2.8,4
조경,26,2,235,4,3,2,,,,,,-1,,2,2,1,2,,2,1,2086700,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,6,1,4,4,-1,100,5,-1,,3
건설,21,,,,,,,,,,,-1,,2,2,2,2,,2,1,3003900,,,2,,,,4,4,2,4,4,3,5,3,2,5,4,4,2,1,6,-1,20,2,-1,,2
건설,24,,,,,,0,,,,,2,4,2,1,1,2,,1,1,2044200,2044300,2048700,1,2,2,2,4,4,4,4,4,5,4,3,3,3,3,6,1,2,5,2,25,2,3,3.7,3
건설,22,,,,,,,,,,,1,,2,2,2,2,,2,1,2079200,2044100,,2,,,,4,5,5,5,5,5,4,4,3,3,4,6,2,3,5,4,30,3,3,3.6,4
건설,24,2,240,4,4,1,,,,,,2,6,2,2,2,2,,1,1,2094200,2044200,2039700,2,,,,5,4,4,4,4,4,4,4,4,4,4,6,1,2,4,1,70,3,-1,,4
건설,24,2,240,4,3,2,,,,,,2,4,2,2,2,2,,2,2,,,,2,,,,4,4,5,4,3,4,3,4,5,4,3,8,1,4,5,4,50,3,1,3.6,4
토목,24,1,40,4,1,2,,,,,,2,4,2,1,1,2,,1,1,3003900,1014303,,2,,,,5,5,5,5,5,5,5,5,5,5,5,6,2,3,7,4,20,1,3,4,5
토목,24,1,90,5,1,2,,,,,,2,4,1,2,2,2,,2,2,,,,1,2,2,1,5,4,2,3,4,4,5,5,3,4,3,8,2,4,6,3,90,1,1,3,5
토목,25,2,180,1,3,1,,,,,,2,6,2,2,1,2,,1,1,2079200,,,2,,,,5,5,5,5,5,5,5,5,5,5,5,7,2,4,4,4,10,2,3,3.3,4
토목,50,2,1000,4,3,2,,,,,,2,,2,2,2,2,,2,1,2059200,2083300,,2,,,,4,4,4,4,4,4,4,4,4,4,4,7,2,5,5,,500,4,3,3.2,4
토목,23,2,250,5,5,1,,,,,,7,2,2,2,1,2,,1,1,2048700,2044600,,2,,,,4,5,4,5,4,4,5,5,4,4,4,6,1,3,7,3,40,4,3,4.4,4
토목,24,,,,,,,,,,,2,4,2,2,2,2,,2,2,,,,2,,,,3,3,3,4,3,3,3,4,3,3,3,5,2,3,6,2,200,4,3,3.9,4
토목,22,,,,,,0,,,,,1,,2,2,2,2,,2,1,2041800,,,2,,,,4,4,4,4,4,4,3,3,3,4,4,8,2,3,4,2,200,4,3,3.5,4
토목,25,2,291,4,4,2,,,,,,2,6,2,2,2,2,,2,1,2019500,,,2,,,,4,4,2,4,4,4,4,4,2,3,3,8,1,4,6,4,150,4,3,3.8,4
토목,22,,,,,,,,,,,1,,2,2,2,2,,2,1,2048400,,,2,,,,4,3,3,4,3,3,4,4,4,3,3,7,2,3,6,3,200,4,3,4.2,4
토목,62,2,150,3,4,2,,,,,,1,,2,2,2,2,,2,1,2018500,,,2,,,,4,2,4,2,2,2,2,1,2,2,1,6,2,2,5,,120,5,3,3.6,3
지상교통,25,,,,,,,,,,,2,6,2,2,1,2,,2,1,1016000,1019400,4201700,2,,,,4,4,4,4,4,4,4,4,4,4,4,7,2,1,5,-1,60,4,3,3.02,5
지상교통,22,,,,,,,,,,,6,,2,2,1,2,,2,2,,,,1,2,2,2,4,3,2,4,5,4,4,4,4,3,2,7,2,3,6,3,30,4,3,3.5,4
지상교통,25,,,,,,,,,,,2,4,2,2,2,2,,2,1,3003900,,,2,,,,4,4,3,4,4,3,4,4,3,4,3,8,2,3,4,3,50,4,3,4,4
항공,22,2,160,3,3,2,,,,,,8,,2,2,1,2,,2,1,1014300,2116600,3005500,2,,,,4,5,3,5,5,5,5,5,3,3,4,7,1,3,5,-1,20,2,3,4.07,4
항공,24,2,450,5,4,2,,,,,,2,4,2,2,2,2,,2,2,,,,2,,,,5,4,4,3,4,4,3,3,3,4,3,6,1,4,5,4,65,4,3,3.6,4
항공,23,,,,,,,,,,,2,,2,1,2,2,,2,1,2055200,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,6,2,4,5,5,100,4,3,3.7,5
항공,22,2,190,3,1,1,,,,,,8,,2,2,1,2,,1,1,2037900,2063700,2024400,2,,,,4,5,5,4,4,4,4,4,4,4,3,8,2,3,5,-1,50,5,-1,,4
해양,25,,,,,,0,,,,,2,6,2,2,1,2,,1,1,2019500,2084200,2034300,2,,,,5,5,5,5,5,5,5,5,5,5,5,6,2,4,2,1,50,2,3,3.3,4
해양,25,,,,,,,,,,,2,6,2,2,2,2,,2,2,,,,2,,,,1,1,2,2,2,2,2,2,2,2,2,6,2,3,1,1,200,4,1,3.9,2
해양,25,2,230,4,4,2,,,,,,2,4,2,2,2,2,,2,2,,,,2,,,,4,4,4,3,4,4,4,3,3,3,3,9,1,5,4,3,50,4,3,3.8,4
기계,25,2,210,2,3,2,,,,,,2,6,2,1,1,2,,2,2,,,,2,,,,5,4,4,4,4,4,4,4,4,4,4,8,2,1,7,1,50,1,3,3.3,5
기계,26,2,260,3,4,1,,,,,,2,8,2,2,1,1,875,1,2,,,,2,,,,5,5,5,5,5,5,5,5,5,5,5,7,1,1,5,6,100,1,1,3.7,5
기계,25,2,250,4,3,2,,,,,,2,8,2,2,2,2,,2,2,,,,2,,,,4,4,3,3,4,4,3,3,3,4,2,6,2,1,5,-1,50,2,-1,,4
기계,25,,,,,,,,,,,2,8,2,2,2,2,,1,2,,,,2,,,,4,4,4,4,4,5,4,4,5,4,4,6,2,3,4,3,100,2,3,3.8,4
기계,26,2,259,4,4,1,,,,,,2,,2,2,2,2,725,2,1,2032700,2061400,2061300,2,,,,5,5,3,4,4,4,5,5,5,5,1,6,2,3,4,4,15,2,3,4.4,4
기계,25,2,400,3,3,1,,,,,,2,8,2,2,2,2,800,1,1,2031200,2019500,2000700,1,2,2,2,4,3,3,3,3,3,3,3,3,3,3,7,2,1,5,4,60,2,3,3.6,3
기계,21,2,180,5,4,2,,,,,,1,,2,2,2,2,,2,1,2100400,2037000,2054800,2,,,,3,5,3,3,3,3,3,3,3,3,3,7,2,4,7,-1,30,2,3,3.99,3
기계,23,2,200,1,5,2,,,,,,-1,,2,2,2,2,,2,2,,,,2,,,,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,-1,100,3,-1,,3
기계,23,,,,,,,,,,,1,,2,2,2,2,,2,1,2008700,,,2,,,,3,3,3,3,3,4,4,4,3,3,3,7,2,3,5,-1,30,3,2,3.2,3
기계,24,,,,,,,,,,,2,6,2,2,1,2,650,2,2,,,,2,,,,4,4,5,5,3,4,5,3,4,2,5,7,2,3,5,5,70,3,3,4.1,4
기계,26,,,,,,,,,,,3,4,2,2,2,2,,2,1,2010000,2064500,3001400,2,,,,3,3,3,3,3,3,3,3,3,3,3,7,2,1,4,3,20,3,3,3.97,3
기계,24,2,280,5,3,2,,,,,,2,4,2,2,2,2,,2,1,2116500,3003900,,2,,,,5,5,5,5,5,5,5,5,5,5,5,7,2,4,6,3,100,4,3,3.5,4
기계,39,2,375,4,4,2,,,,,,2,,2,2,2,2,,2,2,,,,2,,,,5,5,5,5,5,5,5,5,5,5,5,4,1,3,5,6,300,4,3,3,4
기계,26,2,260,3,5,2,,,,,,2,,2,2,2,2,,2,1,2024400,,,2,,,,4,4,4,3,3,3,3,3,4,4,4,4,1,4,5,4,220,4,3,4.2,4
기계,24,,,,,,2,,,,,2,4,2,2,2,2,,1,2,,,,1,1,2,1,3,3,3,3,3,3,3,3,3,3,3,8,1,4,5,-1,200,4,3,3.8,3
기계,25,,,,,,,,,,,2,2,2,2,2,2,,2,1,1014300,2098700,,2,,,,3,3,3,3,3,3,3,3,3,3,3,6,2,4,4,1,100,4,3,2.1,4
기계,25,2,290,4,3,2,,,,,,2,2,2,2,2,2,,2,2,,,,2,,,,5,3,2,5,5,5,4,5,3,5,4,6,2,4,5,3,100,4,3,3.4,4
기계,26,2,200,2,2,2,,,,,,2,,2,2,2,2,,2,1,2009600,1014301,2090500,2,,,,4,3,3,4,3,3,4,5,3,3,3,4,1,2,1,-1,20,4,3,3.9,2
기계,25,2,150,2,5,2,,,,,,6,2,2,2,1,1,640,2,2,,,,1,1,2,1,4,4,4,5,4,4,5,4,4,4,4,6,1,3,5,-1,80,4,3,3.98,4
기계,26,,,,,,,,,,,5,6,2,2,2,2,,2,1,2116500,4167501,,1,2,2,2,4,5,5,4,3,4,4,4,3,3,4,7,2,3,4,3,100,4,3,4,2
기계,24,2,180,3,2,2,,,,,,2,4,2,2,2,2,,2,2,,,,2,,,,5,5,4,5,4,4,4,4,4,4,4,8,1,4,5,3,50,4,3,3.2,4
기계,22,2,170,2,2,2,,,,,,9,,2,2,2,2,,2,2,,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,6,2,1,3,3,40,4,3,3,4
기계,24,2,300,3,5,2,,,,,,2,4,2,2,2,2,,1,1,2117100,,,2,,,,4,3,4,3,5,5,4,3,3,3,3,8,1,1,2,2,100,4,3,4.1,4
기계,24,,,,,,,,,,,2,,2,2,1,1,,2,1,2021000,,,2,,,,4,5,4,3,4,4,4,4,4,4,4,7,1,4,5,4,200,5,3,3.5,5
기계,24,2,210,3,3,2,,,,,,2,4,2,2,2,2,,2,1,2010000,2041100,2117100,1,1,2,1,5,5,5,5,5,5,5,5,5,5,5,6,1,2,5,-1,150,5,3,3.41,4
기계,25,,,,,,2,,,,,5,6,2,2,2,2,,2,1,2063700,,,1,2,2,2,3,5,3,5,3,4,5,5,3,4,2,5,2,1,1,-1,10,5,3,3,2
금속,24,1,90,4,1,2,,,,,,6,,2,2,2,2,550,1,1,2019400,2000700,2031200,2,,,,4,4,4,3,4,4,4,4,4,5,3,7,2,3,5,2,20,3,3,3.98,4
금속,25,2,400,5,4,1,,,,,,2,6,2,2,1,2,,1,1,2084200,2008700,,1,2,2,2,5,4,5,4,5,4,4,4,4,5,4,6,1,4,4,4,50,3,3,3.5,4
금속,26,2,270,4,4,2,,,,,,2,8,2,2,2,2,680,2,1,2019500,,,2,,,,4,4,4,5,4,4,4,4,4,3,4,6,2,4,7,2,50,4,3,4.3,4
자동차,26,2,500,3,3,2,,,,,,2,10,2,2,2,2,,2,2,,,,2,,,,3,4,3,3,4,3,2,3,3,3,4,6,1,1,5,2,200,2,1,4,3
자동차,39,,,,,,,,,,,2,,2,2,2,2,,2,1,2034600,,,2,,,,4,5,3,5,4,5,5,4,3,4,3,7,2,2,4,1,30,2,3,3.5,4
자동차,24,1,30,5,1,2,,,,,,2,4,2,2,1,2,,2,1,2034300,,,2,,,,3,3,3,3,3,3,3,3,3,3,3,8,2,3,7,-1,80,2,3,3.73,4
자동차,27,,,,,,,,,,,2,,2,2,2,2,,2,2,,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,7,2,1,4,1,20,2,1,3.2,2
자동차,25,,,,,,0,,,,,2,6,2,2,2,2,,1,1,2074900,,,1,2,2,2,5,5,5,5,3,3,5,3,3,5,3,6,2,3,7,6,45,2,3,3.8,5
자동차,27,2,300,3,4,1,,,,,,2,4,2,2,2,2,,2,1,3003400,2034300,2043900,2,,,,3,3,3,3,3,3,3,3,3,3,3,6,2,3,4,-1,150,3,3,4.01,3
자동차,26,,,,,,,,,,,3,4,2,2,1,2,,2,1,2116600,2034300,2034600,2,,,,5,3,2,4,5,5,5,5,3,4,4,8,2,3,4,1,70,3,3,4.1,3
자동차,26,2,200,3,3,2,,,,,,2,8,2,2,2,1,,2,2,,,,2,,,,5,5,4,4,4,4,5,5,4,4,4,6,1,3,3,3,100,4,1,3.8,4
자동차,24,2,200,3,4,2,,,,,,2,4,2,2,2,2,,2,1,2034300,,,2,,,,4,4,4,4,3,3,4,3,4,3,2,7,1,3,6,5,70,4,3,3.4,4
자동차,24,2,250,4,1,2,,,,,,2,4,2,2,1,2,,1,1,2034600,2043900,2019500,2,,,,5,5,5,5,5,5,5,5,2,2,4,8,1,4,4,3,100,4,3,3.84,5
자동차,25,1,200,4,1,2,,,,,,2,6,2,2,2,2,,1,2,,,,2,,,,5,5,3,3,4,5,5,5,4,3,4,7,1,4,7,3,80,4,3,3.8,4
자동차,24,,,,,,,,,,,2,4,2,2,1,2,,2,1,2031000,4048100,4152104,1,2,2,2,4,4,5,3,3,5,4,4,4,2,3,8,1,3,6,4,50,5,3,3.2,4
자동차,24,2,190,1,5,2,,,,,,2,4,2,2,2,2,,2,1,2034600,2043900,,2,,,,4,5,4,4,4,5,5,5,5,3,4,7,1,6,5,4,55,5,3,3.6,3
자동차,25,2,330,4,4,1,,,,,,2,4,2,2,1,2,,2,1,2111500,2010000,2110800,2,,,,4,3,4,4,4,4,4,3,4,4,4,7,2,4,5,3,80,5,3,3.5,5
자동차,28,,,,,,,,,,,2,,2,2,1,2,,2,1,2036100,2071000,,2,,,,2,4,3,4,5,5,4,5,2,3,3,7,2,1,6,5,50,5,3,3.6,4
자동차,24,2,185,3,4,2,,,,,,2,4,2,2,2,2,,2,1,2084200,2019500,,2,,,,4,5,4,4,5,5,4,5,3,4,4,7,1,4,4,3,60,5,3,4.03,4
자동차,25,2,300,4,4,2,,,,,,2,6,2,2,2,2,,2,2,,,,2,,,,4,4,4,4,3,3,3,3,3,3,2,7,1,3,5,4,50,5,3,3.5,4
전기,24,,,,,,,,,,,2,4,2,2,2,2,,1,2,,,,2,,,,4,4,1,5,5,5,4,4,1,3,3,7,1,3,5,4,60,1,3,3.5,4
전기,26,2,180,3,3,2,,,,,,2,,2,2,2,2,,2,2,,,,2,,,,4,4,3,5,3,3,4,4,5,4,3,8,1,4,6,3,120,1,2,4,4
전기,26,2,220,3,3,2,,,,,,2,,2,2,1,2,,2,2,,,,2,,,,5,3,1,5,5,5,3,5,5,5,1,7,1,3,7,-1,100,2,-1,,2
